member_id,risk_score,risk_level,risk_escalated,financial_risk,data_quality_risk,duplicate_risk,interest_risk,max_duplicate_similarity,flagged_duplicate_pair,anomaly_reasons,ensemble_score,anomaly_votes,state,mp_name,constituency,allocated_amount,benchmark_amount,deviation_from_benchmark_pct,paise_component,amount_missing,name_quality_score,risk_factors,recommended_actions,lofo_attribution
200,3.0,LOW,False,0.0,12.0,0.0,0.0,0.0,False,[],0.0001,0,Karnataka,JAGADISH SHETTAR,BELGAUM,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
201,3.2,LOW,False,0.8,0.0,14.5,0.0,0.3626,False,[],0.0132,0,West Bengal,Jagannath Sarkar,RANAGHAT(SC),147000000.0,147000000.0,0.0,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
202,16.7,LOW,False,30.0,0.0,0.0,31.4,0.0,False,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual'],0.1301,1,Uttar Pradesh,Jagdambika Pal,DOMARIYAGANJ,160643957.11,147000000.0,9.281603476190492,11.0,False,1.0,"[{'factor': 'Allocation 9% above entitlement benchmark', 'contribution_points': 12.0, 'support': '₹16.06 cr vs benchmark ₹14.7 cr (1/3 methods agree)'}, {'factor': 'Non-round allocation (interest component)', 'contribution_points': 4.7, 'support': '₹11.00 paise part implies interest-bearing balance accrual'}]",['Reconcile interest accrual on unspent balance with agency bank statements'],{}
203,5.0,LOW,False,0.3,12.0,9.5,0.0,0.2381,False,[],0.0057,0,Haryana,JAI PARKASH,HISAR,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
204,2.8,LOW,False,0.9,0.0,12.3,0.0,0.3074,False,[],0.0151,0,Uttar Pradesh,Jai Prakash,HARDOI (SC),147000000.0,147000000.0,0.0,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
205,3.6,LOW,False,1.1,0.0,16.0,0.0,0.3992,False,[],0.0183,0,Madhya Pradesh,Janardan Mishra,REWA,147000000.0,147000000.0,0.0,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
206,3.1,LOW,False,0.2,12.0,0.0,0.0,0.0,False,[],0.0034,0,Gujarat,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR(ST),147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
207,0.4,LOW,False,1.1,0.0,0.0,0.0,0.0,False,[],0.0179,0,Gujarat,Jaswantsinh Sumanbhai Bhabhor,DAHOD(ST),147000000.0,147000000.0,0.0,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
208,3.0,LOW,False,0.0,12.0,0.0,0.0,0.0,False,[],0.0,0,Bihar,JITAN RAM MANJHI,GAYA (SC),147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
209,38.2,MEDIUM,False,70.0,12.0,10.2,34.2,0.2552,False,"['Allocation is 28% above the ₹14.7 cr full-entitlement benchmark', 'Non-round allocation (₹26.00 paise component) suggests interest-bearing balance accrual']",0.2362,1,Uttar Pradesh,JITENDRA KUMAR DOHARE,ETAWAH(SC),188747306.26,147000000.0,28.399528068027212,26.0,False,0.75,"[{'factor': 'Allocation 28% above entitlement benchmark', 'contribution_points': 28.0, 'support': '₹18.87 cr vs benchmark ₹14.7 cr (1/3 methods agree)'}, {'factor': 'Non-round allocation (interest component)', 'contribution_points': 5.1, 'support': '₹26.00 paise part implies interest-bearing balance accrual'}]","['Review sanction ledger for carry-forward/unspent balances explaining the excess', 'Reconcile interest accrual on unspent balance with agency bank statements']","{'benchmark_ratio': 0.0041, 'log_amount': 0.0102, 'excess_over_benchmark_cr': 0.0197, 'shortfall_ratio': 0.0038, 'paise_component': 0.0416, 'state_deviation_pct': 0.0014, 'state_percentile': -0.0175, 'amount_missing_ind': -0.0089, 'name_quality_score': -0.0218}"
210,2.8,LOW,False,1.9,0.0,10.2,0.0,0.2552,False,[],0.0313,0,Jammu And Kashmir,Jitendra Singh,UDHAMPUR,147000000.0,147000000.0,0.0,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
211,3.0,LOW,False,0.0,12.0,0.0,0.0,0.0,False,[],0.0004,0,Uttar Pradesh,JITIN PRASADA,PILIBHIT,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
212,5.1,LOW,False,0.8,12.0,8.7,0.0,0.2167,False,[],0.0129,0,Jharkhand,JOBA MAJHI,SINGHBHUM(ST),147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
213,3.2,LOW,False,0.5,12.0,0.0,0.0,0.0,False,[],0.0083,0,Assam,JOYANTA BASUMATARY,KOKRAJHAR (ST),147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
214,3.0,LOW,False,0.0,12.0,0.0,0.0,0.0,False,[],0.0,0,West Bengal,JUNE MALIAH,MEDINIPUR,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
215,3.1,LOW,False,0.3,12.0,0.0,0.0,0.0,False,[],0.0046,0,Madhya Pradesh,JYOTIRADITYA M. SCINDIA,GUNA,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
216,16.6,LOW,False,30.0,0.0,0.0,30.8,0.0,False,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual'],0.1158,1,Chhattisgarh,Jyotsna Charandas Mahant,KORBA,155153738.11,147000000.0,5.546760619047619,11.0,False,1.0,"[{'factor': 'Allocation 6% above entitlement benchmark', 'contribution_points': 12.0, 'support': '₹15.52 cr vs benchmark ₹14.7 cr (1/3 methods agree)'}, {'factor': 'Non-round allocation (interest component)', 'contribution_points': 4.6, 'support': '₹11.00 paise part implies interest-bearing balance accrual'}]",['Reconcile interest accrual on unspent balance with agency bank statements'],{}
217,6.0,LOW,False,1.4,12.0,12.3,0.0,0.3074,False,[],0.0238,0,Tamil Nadu,K E PRAKASH,ERODE,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
218,5.1,LOW,False,0.1,12.0,10.2,0.0,0.256,False,[],0.0023,0,Kerala,K RADHAKRISHNAN,ALATHUR(SC),147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
219,0.8,LOW,False,2.0,0.0,0.0,0.0,0.0,False,[],0.0332,0,Tamil Nadu,K Subbarayan,TIRUPPUR,147000000.0,147000000.0,0.0,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
220,3.0,LOW,False,0.1,12.0,0.0,0.0,0.0,False,[],0.0023,0,Kerala,K. C VENUGOPAL,ALAPPUZHA,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
221,3.0,LOW,False,0.0,12.0,0.0,0.0,0.0,False,[],0.0001,0,Karnataka,K. RAJASHEKAR BASAVARAJ HITNAL,KOPPAL,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
222,3.2,LOW,False,0.5,12.0,0.0,0.0,0.0,False,[],0.0077,0,Telangana,KADIYAM KAVYA,WARANGEL(SC),147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
223,0.3,LOW,False,0.8,0.0,0.0,0.0,0.0,False,[],0.0132,0,West Bengal,Kakoli Ghosh Dastidar,BARASAT,147000000.0,147000000.0,0.0,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
224,6.5,LOW,False,16.2,0.0,0.0,0.0,0.0,False,[],0.2695,1,The Dadra And Nagar Haveli And Daman And Diu,Kalaben Mohanbhai Delkar,DADRA & NAGAR HAVELI (ST),147000000.0,147000000.0,0.0,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
225,20.0,LOW,False,50.0,0.0,0.0,0.0,0.0,False,[],0.1786,1,Tamil Nadu,Kalanidhi Veeraswamy,CHENNAI NORTH,171500000.0,147000000.0,16.666666666666675,0.0,False,1.0,"[{'factor': 'Allocation 17% above entitlement benchmark', 'contribution_points': 20.0, 'support': '₹17.15 cr vs benchmark ₹14.7 cr (1/3 methods agree)'}]",['No investigative action indicated by current signals'],"{'benchmark_ratio': -0.0109, 'log_amount': -0.0013, 'excess_over_benchmark_cr': 0.0251, 'shortfall_ratio': -0.0007, 'paise_component': -0.0057, 'state_deviation_pct': -0.0076, 'state_percentile': -0.0026, 'amount_missing_ind': -0.009, 'name_quality_score': 0.034}"
226,7.3,LOW,False,0.8,12.0,19.9,0.0,0.4986,False,[],0.0129,0,Jharkhand,KALI CHARAN MUNDA,KHUNTI(ST),147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
227,7.3,LOW,False,0.8,12.0,19.9,0.0,0.4986,False,[],0.0129,0,Jharkhand,KALI CHARAN SINGH,CHATRA,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
228,3.0,LOW,False,0.0,12.0,0.0,0.0,0.0,False,[],0.0,0,West Bengal,KALIPADA SAREN,JHARGRAM(ST),147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
229,3.7,LOW,False,0.8,0.0,16.8,0.0,0.4211,False,[],0.0132,0,West Bengal,Kalyan Banerjee,SREERAMPUR,147000000.0,147000000.0,0.0,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
230,3.0,LOW,False,0.1,12.0,0.0,0.0,0.0,False,[],0.0014,0,Maharashtra,KALYAN VAIJINATHRAO KALE,JALNA,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
231,3.2,LOW,False,0.5,12.0,0.0,0.0,0.0,False,[],0.0083,0,Assam,KAMAKHYA PRASAD TASA,Kaziranga,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
232,1.7,LOW,False,4.2,0.0,0.0,0.0,0.0,False,[],0.0708,0,Delhi,Kamaljeet Sehrawat,WEST DELHI,147000000.0,147000000.0,0.0,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
233,21.6,LOW,False,30.0,12.0,10.3,30.3,0.2571,False,"['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual', '2/3 anomaly methods agree (ensemble score 0.10)']",0.0981,2,Chhattisgarh,KAMLESH JANGDE,JANJGIR CHAMPA(SC),150384382.11,147000000.0,2.302300755102049,11.0,False,0.75,"[{'factor': 'Allocation 2% above entitlement benchmark', 'contribution_points': 12.0, 'support': '₹15.04 cr vs benchmark ₹14.7 cr (2/3 methods agree)'}, {'factor': 'Non-round allocation (interest component)', 'contribution_points': 4.5, 'support': '₹11.00 paise part implies interest-bearing balance accrual'}]",['Reconcile interest accrual on unspent balance with agency bank statements'],{}
234,2.4,LOW,False,0.9,0.0,10.3,0.0,0.2571,False,[],0.0151,0,Uttar Pradesh,Kamlesh Paswan,BANSGAON(SC),147000000.0,147000000.0,0.0,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
235,2.3,LOW,False,5.8,0.0,0.0,0.0,0.0,False,[],0.0961,1,Himachal Pradesh,Kangana Ranaut,MANDI,147000000.0,147000000.0,0.0,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
236,0.8,LOW,False,2.0,0.0,0.0,0.0,0.0,False,[],0.0332,0,Tamil Nadu,Kani K Navas,RAMANATHAPURAM,147000000.0,147000000.0,0.0,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
237,0.8,LOW,False,2.0,0.0,0.0,0.0,0.0,False,[],0.0332,0,Tamil Nadu,Kanimozhi Karunanidhi,THOOTHUKKUDI,147000000.0,147000000.0,0.0,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
238,3.0,LOW,False,0.0,12.0,0.0,0.0,0.0,False,[],0.0004,0,Uttar Pradesh,KANWAR SINGH TANWAR,AMROHA,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
239,3.0,LOW,False,0.0,12.0,0.0,0.0,0.0,False,[],0.0004,0,Uttar Pradesh,KARAN BHUSHAN SINGH,KAISERGANJ,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
240,36.3,MEDIUM,False,70.0,12.0,0.0,35.6,0.0,False,"['Allocation is 38% above the ₹14.7 cr full-entitlement benchmark', 'Non-round allocation (₹56.00 paise component) suggests interest-bearing balance accrual', '2/3 anomaly methods agree (ensemble score 0.31)']",0.3148,2,West Bengal,KARTICK CHANDRA PAUL,RAIGANJ,202677986.56,147000000.0,37.87618133333333,56.0,False,0.75,"[{'factor': 'Allocation 38% above entitlement benchmark', 'contribution_points': 28.0, 'support': '₹20.27 cr vs benchmark ₹14.7 cr (2/3 methods agree)'}, {'factor': 'Non-round allocation (interest component)', 'contribution_points': 5.3, 'support': '₹56.00 paise part implies interest-bearing balance accrual'}]","['Review sanction ledger for carry-forward/unspent balances explaining the excess', 'Reconcile interest accrual on unspent balance with agency bank statements']","{'benchmark_ratio': 0.0154, 'log_amount': 0.0212, 'excess_over_benchmark_cr': 0.0322, 'shortfall_ratio': 0.0116, 'paise_component': 0.0877, 'state_deviation_pct': -0.0006, 'state_percentile': -0.0336, 'amount_missing_ind': -0.0089, 'name_quality_score': -0.0195}"
241,0.3,LOW,False,0.8,0.0,0.0,0.0,0.0,False,[],0.0135,0,Bihar,Kaushalendra Kumar,NALANDA,147000000.0,147000000.0,0.0,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
242,0.3,LOW,False,0.8,0.0,0.0,0.0,0.0,False,[],0.0132,0,West Bengal,Khagen Murmu,MALDAHA UTTAR,147000000.0,147000000.0,0.0,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
243,0.3,LOW,False,0.8,0.0,0.0,0.0,0.0,False,[],0.0132,0,West Bengal,Khalilur Rahaman,JANGIPUR,147000000.0,147000000.0,0.0,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
244,24.9,LOW,False,50.0,0.0,0.0,32.4,0.0,False,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual'],0.1728,1,Andhra Pradesh,Kinjarapu Ram Mohan Naidu,SRIKAKULAM,171200630.11,147000000.0,16.46301368027212,11.0,False,1.0,"[{'factor': 'Allocation 16% above entitlement benchmark', 'contribution_points': 20.0, 'support': '₹17.12 cr vs benchmark ₹14.7 cr (1/3 methods agree)'}, {'factor': 'Non-round allocation (interest component)', 'contribution_points': 4.9, 'support': '₹11.00 paise part implies interest-bearing balance accrual'}]",['Reconcile interest accrual on unspent balance with agency bank statements'],"{'benchmark_ratio': -0.0211, 'log_amount': -0.0298, 'excess_over_benchmark_cr': 0.0003, 'shortfall_ratio': -0.0326, 'paise_component': -0.0639, 'state_deviation_pct': -0.0341, 'state_percentile': 0.0133, 'amount_missing_ind': -0.0211, 'name_quality_score': 0.0111}"
245,1.1,LOW,False,2.8,0.0,0.0,0.0,0.0,False,[],0.0468,0,Arunachal Pradesh,Kiren Rijiju,ARUNACHAL WEST,147000000.0,147000000.0,0.0,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
246,0.4,LOW,False,0.9,0.0,0.0,0.0,0.0,False,[],0.0151,0,Uttar Pradesh,Kirti Vardhan Singh,GONDA,147000000.0,147000000.0,0.0,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
247,0.5,LOW,False,1.3,0.0,0.0,0.0,0.0,False,[],0.021,0,Telangana,Kishan Reddy Gangapuram,SECUNDERABAD,147000000.0,147000000.0,0.0,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
248,23.0,LOW,False,50.0,12.0,0.0,0.0,0.0,False,[],0.1598,1,Uttar Pradesh,KISHORI LAL,AMETHI,171500000.0,147000000.0,16.666666666666675,0.0,False,0.75,"[{'factor': 'Allocation 17% above entitlement benchmark', 'contribution_points': 20.0, 'support': '₹17.15 cr vs benchmark ₹14.7 cr (1/3 methods agree)'}]",['No investigative action indicated by current signals'],"{'benchmark_ratio': -0.0257, 'log_amount': -0.0078, 'excess_over_benchmark_cr': 0.0005, 'shortfall_ratio': -0.013, 'paise_component': -0.0226, 'state_deviation_pct': -0.013, 'state_percentile': -0.0187, 'amount_missing_ind': -0.0244, 'name_quality_score': -0.0198}"
249,37.8,MEDIUM,False,70.0,12.0,8.5,33.9,0.2122,False,"['Allocation is 27% above the ₹14.7 cr full-entitlement benchmark', 'Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual']",0.224,1,Telangana,KONDA VISHWESHWAR REDDY,CHELVELLA,186441916.11,147000000.0,26.831235448979605,11.0,False,0.75,"[{'factor': 'Allocation 27% above entitlement benchmark', 'contribution_points': 28.0, 'support': '₹18.64 cr vs benchmark ₹14.7 cr (1/3 methods agree)'}, {'factor': 'Non-round allocation (interest component)', 'contribution_points': 5.1, 'support': '₹11.00 paise part implies interest-bearing balance accrual'}]","['Review sanction ledger for carry-forward/unspent balances explaining the excess', 'Reconcile interest accrual on unspent balance with agency bank statements']","{'benchmark_ratio': -0.0007, 'log_amount': 0.011, 'excess_over_benchmark_cr': 0.0271, 'shortfall_ratio': -0.0076, 'paise_component': -0.0168, 'state_deviation_pct': 0.0199, 'state_percentile': 0.037, 'amount_missing_ind': 0.0084, 'name_quality_score': -0.0053}"
250,3.0,LOW,False,0.0,12.0,0.0,0.0,0.0,False,[],0.0001,0,Karnataka,KOTA SRINIVAS POOJARY,UDUPI CHIKMAGALUR,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
251,0.6,LOW,False,1.5,0.0,0.0,0.0,0.0,False,[],0.0253,0,Assam,Kripanath Mallah,KARIMGANJ (SC),147000000.0,147000000.0,0.0,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
252,0.5,LOW,False,1.3,0.0,0.0,0.0,0.0,False,[],0.0211,0,Haryana,Krishan Pal Gurjar,FARIDABAD,147000000.0,147000000.0,0.0,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
253,3.0,LOW,False,0.0,12.0,0.0,0.0,0.0,False,[],0.0004,0,Uttar Pradesh,KRISHNA DEVI SHIVSHANKER PATEL,BANDA,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
254,24.8,LOW,False,50.0,0.0,0.0,32.1,0.0,False,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual'],0.1662,1,Andhra Pradesh,Krishna Prasad Tenneti,BAPATLA,167796849.11,147000000.0,14.14751640136056,11.0,False,1.0,"[{'factor': 'Allocation 14% above entitlement benchmark', 'contribution_points': 20.0, 'support': '₹16.78 cr vs benchmark ₹14.7 cr (1/3 methods agree)'}, {'factor': 'Non-round allocation (interest component)', 'contribution_points': 4.8, 'support': '₹11.00 paise part implies interest-bearing balance accrual'}]",['Reconcile interest accrual on unspent balance with agency bank statements'],"{'benchmark_ratio': -0.0169, 'log_amount': -0.0266, 'excess_over_benchmark_cr': 0.0092, 'shortfall_ratio': -0.0222, 'paise_component': -0.056, 'state_deviation_pct': -0.0266, 'state_percentile': 0.0211, 'amount_missing_ind': -0.0226, 'name_quality_score': 0.0082}"
255,3.7,LOW,False,1.7,12.0,0.0,0.0,0.0,False,[],0.0284,0,Tripura,KRITI DEVI DEBBARMAN,TRIPURA EAST(ST),147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
256,3.0,LOW,False,0.0,12.0,0.0,0.0,0.0,False,[],0.0001,0,Rajasthan,KULDEEP INDORA,GANGANAGAR(SC),147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
